,id,date,tests,confirmed,recovered,deaths,hosp,vent,icu,population,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,testing_policy,contact_tracing,stringency_index,iso_alpha_3,iso_alpha_2,iso_numeric,currency,administrative_area_level,administrative_area_level_1,administrative_area_level_2,administrative_area_level_3,latitude,longitude,key,key_apple_mobility,key_google_mobility
11203,CAN,2020-05-11,1121629,71264,33007,5115,0,0,0,37057765,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11204,CAN,2020-05-12,1145568,72419,34055,5300,0,0,0,37057765,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11205,CAN,2020-05-13,1172872,73568,35177,5425,0,0,0,37057765,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11206,CAN,2020-05-14,1203588,74781,36104,5592,0,0,0,37057765,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11207,CAN,2020-05-15,1236746,75959,36908,5679,0,0,0,37057765,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11208,CAN,2020-05-16,1270254,77206,37832,5800,0,0,0,37057765,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11209,CAN,2020-05-17,1300729,78332,38563,5903,0,0,0,37057765,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11210,CAN,2020-05-18,1323447,79411,39251,5960,0,0,0,37057765,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11211,CAN,2020-05-19,1339971,80493,40069,6028,0,0,0,37057765,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11212,CAN,2020-05-20,1375126,81575,40793,6150,0,0,0,37057765,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11213,CAN,2020-05-21,1379731,82742,41731,6267,0,0,0,37057765,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11214,CAN,2020-05-22,1405284,83947,42608,6360,0,0,0,37057765,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11215,CAN,2020-05-23,1431987,85151,43318,6466,0,0,0,37057765,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11216,CAN,2020-05-24,1459288,86106,43998,6534,0,0,0,37057765,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11217,CAN,2020-05-25,1482468,87119,44651,6655,0,0,0,37057765,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11218,CAN,2020-05-26,1502990,88090,45352,6753,0,0,0,37057765,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11219,CAN,2020-05-27,1530931,88989,46248,6876,0,0,0,37057765,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11220,CAN,2020-05-28,1585235,89976,46961,6982,0,0,0,37057765,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11221,CAN,2020-05-29,1596449,90909,47905,7063,0,0,0,37057765,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11222,CAN,2020-05-30,1634277,91681,48517,7159,0,0,0,37057765,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11223,CAN,2020-05-31,1665831,92479,49213,7374,0,0,0,37057765,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11224,CAN,2020-06-01,1695918,93288,50091,7404,0,0,0,37057765,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11225,CAN,2020-06-02,1724250,93960,50725,7478,0,0,0,37057765,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11226,CAN,2020-06-03,1755926,94641,51506,7579,0,0,0,37057765,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11227,CAN,2020-06-04,1791106,95269,52184,7717,0,0,0,37057765,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11228,CAN,2020-06-05,1830498,95947,53074,7778,0,0,0,37057765,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11229,CAN,2020-06-06,1868277,96475,54087,7850,0,0,0,37057765,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11230,CAN,2020-06-07,1896822,97178,54675,7877,0,0,0,37057765,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11231,CAN,2020-06-08,1930141,97779,55343,7910,0,0,0,37057765,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11232,CAN,2020-06-09,1955719,98241,56117,7970,0,0,0,37057765,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11233,CAN,2020-06-10,1989255,98720,57215,8038,0,0,0,37057765,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11234,CAN,2020-06-11,2028496,99159,58131,8071,0,0,0,37057765,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11235,CAN,2020-06-12,2072096,99595,59034,8125,0,0,0,37057765,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11236,CAN,2020-06-13,2113924,100043,59851,8183,0,0,0,37057765,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11237,CAN,2020-06-14,2152776,100404,60668,8218,0,0,0,37057765,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11238,CAN,2020-06-15,2183476,100763,61466,8228,0,0,0,37057765,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11239,CAN,2020-06-16,2216730,101087,61899,8271,0,0,0,37057765,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11240,CAN,2020-06-17,2254481,101491,63280,8312,0,0,0,37057765,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11241,CAN,2020-06-18,2295440,101877,63782,8361,0,0,0,37057765,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11242,CAN,2020-06-19,2339563,102314,64318,8408,0,0,0,37057765,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11243,CAN,2020-06-20,2382781,102762,64826,8466,0,0,0,37057765,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11244,CAN,2020-06-21,2415441,103078,65249,8482,0,0,0,37057765,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11245,CAN,2020-06-22,2444118,103418,65721,8494,0,0,0,37057765,3,2,2,4,0,1,2,4,2,3,1,68.98,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11246,CAN,2020-06-23,2482869,103767,66135,8512,0,0,0,37057765,3,2,2,4,0,1,2,4,2,3,1,68.98,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11247,CAN,2020-06-24,2518650,104087,66533,8544,0,0,0,37057765,3,2,2,4,0,1,2,4,2,3,1,68.98,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11248,CAN,2020-06-25,2558363,104463,66869,8567,0,0,0,37057765,3,2,2,4,0,1,2,4,2,3,1,68.98,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11249,CAN,2020-06-26,2598243,104629,67182,8571,0,0,0,37057765,3,2,2,4,0,1,2,4,2,3,1,68.98,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11250,CAN,2020-06-27,2640315,104878,67445,8576,0,0,0,37057765,3,2,2,4,0,1,2,4,2,3,1,68.98,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11251,CAN,2020-06-28,2676705,105193,67689,8582,0,0,0,37057765,3,2,2,4,0,1,2,4,2,3,1,68.98,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11252,CAN,2020-06-29,2721685,105830,68698,8628,0,0,0,37057765,3,2,2,4,0,1,2,4,2,3,1,68.98,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11253,CAN,2020-06-30,2770153,106097,69120,8650,0,0,0,37057765,3,2,2,4,0,1,2,4,2,3,1,68.98,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11254,CAN,2020-07-01,2770153,106288,69397,8678,0,0,0,37057765,3,2,2,4,0,1,2,4,2,3,1,68.98,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11255,CAN,2020-07-02,2848244,106643,69872,8700,0,0,0,37057765,3,2,2,4,0,1,2,4,2,3,1,68.98,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11256,CAN,2020-07-03,2885746,106962,70232,8722,0,0,0,37057765,3,2,2,4,0,1,2,4,2,3,1,68.98,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11257,CAN,2020-07-04,2914954,107185,70507,8732,0,0,0,37057765,3,2,2,4,0,1,2,4,2,3,1,68.98,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11258,CAN,2020-07-05,2940925,107394,70772,8739,0,0,0,37057765,3,2,2,4,0,1,2,4,2,3,1,68.98,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11259,CAN,2020-07-06,2975711,107815,71141,8748,0,0,0,37057765,3,2,2,4,0,1,2,4,2,3,1,68.98,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11260,CAN,2020-07-07,3020172,108023,71418,8765,0,0,0,37057765,3,2,2,4,0,1,2,4,2,3,1,68.98,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11261,CAN,2020-07-08,3055341,108334,71805,8786,0,0,0,37057765,3,2,2,4,0,1,2,4,2,3,1,68.98,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11262,CAN,2020-07-09,3098193,108656,72095,8797,0,0,0,37057765,3,2,2,4,0,1,2,4,2,3,1,67.13,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11263,CAN,2020-07-10,3142702,108984,72466,8811,0,0,0,37057765,3,2,2,4,0,1,2,4,2,3,1,67.13,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11264,CAN,2020-07-11,3183516,109150,72784,8818,0,0,0,37057765,3,2,2,4,0,1,2,4,2,3,1,67.13,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11265,CAN,2020-07-12,3212879,109348,72954,8829,0,0,0,37057765,3,2,2,4,0,1,2,4,2,3,1,67.13,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11266,CAN,2020-07-13,3257608,109984,73381,8836,0,0,0,37057765,3,2,2,4,0,1,2,4,2,3,1,67.13,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11267,CAN,2020-07-14,3302483,110350,73713,8845,0,0,0,37057765,3,2,2,4,0,1,2,4,2,3,1,67.13,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11268,CAN,2020-07-15,3341893,110693,74067,8857,0,0,0,37057765,3,2,2,4,0,1,2,4,2,3,1,67.13,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11269,CAN,2020-07-16,3387755,111144,74433,8875,0,0,0,37057765,3,2,2,4,0,1,2,4,2,3,1,67.13,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11270,CAN,2020-07-17,3438041,111559,98281,8884,0,0,0,37057765,3,2,2,4,0,1,2,4,2,3,1,67.13,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11271,CAN,2020-07-18,3481804,111875,98436,8892,0,0,0,37057765,3,2,2,4,0,1,2,4,2,3,1,67.13,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11272,CAN,2020-07-19,3520542,112168,98564,8896,0,0,0,37057765,3,2,2,4,0,1,2,4,2,3,1,67.13,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11273,CAN,2020-07-20,3573630,112938,98975,8902,0,0,0,37057765,3,2,2,4,0,1,2,4,2,3,1,67.13,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11274,CAN,2020-07-21,3616728,113473,99248,8908,0,0,0,37057765,3,2,2,4,0,1,2,4,2,3,1,67.13,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11275,CAN,2020-07-22,3659778,113790,99501,8913,0,0,0,37057765,3,2,2,4,0,1,2,4,2,3,1,67.13,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11276,CAN,2020-07-23,3697322,114398,99937,8919,0,0,0,37057765,3,2,2,4,0,1,2,4,2,3,1,67.13,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11277,CAN,2020-07-24,3717483,115115,100504,8923,0,0,0,37057765,3,2,2,4,0,1,2,4,2,3,1,67.13,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11278,CAN,2020-07-25,3761927,115470,100765,8929,0,0,0,37057765,3,2,2,4,0,1,2,4,2,3,1,67.13,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11279,CAN,2020-07-26,3801950,115789,100969,8934,0,0,0,37057765,3,2,2,4,0,1,2,4,2,3,1,67.13,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11280,CAN,2020-07-27,3863830,116471,101447,8945,0,0,0,37057765,3,2,2,4,0,1,2,4,2,3,1,67.13,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11281,CAN,2020-07-28,3899192,116871,101686,8957,0,0,0,37057765,3,2,2,4,0,1,2,4,2,3,1,67.13,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11282,CAN,2020-07-29,3946565,117357,101992,8962,0,0,0,37057765,3,2,2,4,0,1,2,4,2,3,1,67.13,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11283,CAN,2020-07-30,3996625,117677,102344,8974,0,0,0,37057765,3,2,2,4,0,1,2,4,2,3,1,67.13,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11284,CAN,2020-07-31,4050358,118281,102906,8980,0,0,0,37057765,3,2,2,4,0,1,2,4,2,3,2,67.13,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11285,CAN,2020-08-01,4098752,118523,103072,8986,0,0,0,37057765,3,2,2,4,0,1,2,4,2,3,2,67.13,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11286,CAN,2020-08-02,4143459,118768,103201,8990,0,0,0,37057765,3,2,2,4,0,1,2,4,2,3,2,67.13,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11287,CAN,2020-08-03,4178195,118973,103284,8995,0,0,0,37057765,3,2,2,4,0,1,2,4,2,3,2,67.13,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11288,CAN,2020-08-04,4236521,119659,104058,9005,0,0,0,37057765,3,2,2,4,0,1,2,4,2,3,2,67.13,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11289,CAN,2020-08-05,4272606,120033,104377,9010,0,0,0,37057765,3,2,2,4,0,1,2,4,2,3,2,67.13,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11290,CAN,2020-08-06,4319172,120387,104678,9013,0,0,0,37057765,3,2,2,4,0,1,2,4,2,3,2,67.13,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11291,CAN,2020-08-07,4367208,120903,105128,9017,0,0,0,37057765,3,2,2,4,0,1,2,4,2,3,2,67.13,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11292,CAN,2020-08-08,4404038,121148,105255,9024,0,0,0,37057765,3,2,2,4,0,1,2,4,2,3,2,67.13,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11293,CAN,2020-08-09,4447810,121367,105420,9028,0,0,0,37057765,3,2,2,4,0,1,2,4,2,3,2,67.13,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11294,CAN,2020-08-10,4505218,122053,108050,9034,0,0,0,37057765,3,2,2,4,0,1,2,4,2,3,2,67.13,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11295,CAN,2020-08-11,4541747,122389,108465,9038,0,0,0,37057765,3,2,2,4,0,1,2,4,2,3,2,67.13,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11296,CAN,2020-08-12,4581083,122703,108829,9052,0,0,0,37057765,3,2,2,4,0,1,2,3,2,3,2,64.35,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11297,CAN,2020-08-13,4635105,123180,109260,9063,0,0,0,37057765,3,2,2,4,0,1,2,3,2,3,2,64.35,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11298,CAN,2020-08-14,4685663,123605,109657,9068,0,0,0,37057765,3,2,2,4,0,1,2,3,2,3,2,64.35,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11299,CAN,2020-08-15,4741146,123825,109933,9072,0,0,0,37057765,3,2,2,4,0,1,2,3,2,3,2,64.35,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11300,CAN,2020-08-16,4778360,124004,110202,9074,0,0,0,37057765,3,2,2,4,0,1,2,3,2,3,2,64.35,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11301,CAN,2020-08-17,4840043,124218,110433,9075,0,0,0,37057765,3,2,2,4,0,1,2,3,2,3,2,64.35,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11302,CAN,2020-08-18,4880172,125084,111092,9090,0,0,0,37057765,3,2,2,4,0,1,2,3,2,3,2,64.35,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11303,CAN,2020-08-19,4925446,125408,111559,9095,0,0,0,37057765,3,2,2,4,0,1,2,3,2,3,2,64.35,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11304,CAN,2020-08-20,4974215,125625,111811,9097,0,0,0,37057765,3,2,2,4,0,1,2,3,2,3,2,64.35,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11305,CAN,2020-08-21,5034059,126319,112381,9110,0,0,0,37057765,3,2,2,4,0,1,2,3,2,3,2,64.35,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11306,CAN,2020-08-22,5076734,126560,112621,9117,0,0,0,37057765,3,2,2,4,0,1,2,3,2,3,2,64.35,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11307,CAN,2020-08-23,5115490,126817,112836,9119,0,0,0,37057765,3,2,2,4,0,1,2,3,2,3,2,64.35,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11308,CAN,2020-08-24,5169166,127594,113449,9129,0,0,0,37057765,3,2,2,4,0,1,2,3,2,3,2,64.35,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11309,CAN,2020-08-25,5205086,127903,113809,9136,0,0,0,37057765,3,2,2,4,0,1,2,3,2,3,2,61.57,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11310,CAN,2020-08-26,5245891,128380,114220,9141,0,0,0,37057765,3,2,2,4,0,1,2,3,2,3,2,61.57,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11311,CAN,2020-08-27,5294012,128836,114610,9148,0,0,0,37057765,3,2,2,4,0,1,2,3,2,3,2,61.57,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11312,CAN,2020-08-28,5355340,129342,115029,9155,0,0,0,37057765,3,2,2,4,0,1,2,3,2,3,2,64.35,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11313,CAN,2020-08-29,5402249,129639,115294,9161,0,0,0,37057765,3,2,2,4,0,1,2,3,2,3,2,64.35,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11314,CAN,2020-08-30,5440447,129888,115460,9164,0,0,0,37057765,3,2,2,4,0,1,2,3,2,3,2,64.35,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11315,CAN,2020-08-31,5504392,130918,116020,9173,0,0,0,37057765,3,2,2,4,0,1,2,3,2,3,2,64.35,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11316,CAN,2020-09-01,5545549,131422,116432,9179,0,0,0,37057765,3,2,2,4,0,1,2,3,2,3,2,64.35,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11317,CAN,2020-09-02,5590068,131941,116866,9182,0,0,0,37057765,3,2,2,4,0,1,2,3,2,3,2,64.35,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11318,CAN,2020-09-03,5638703,132527,117277,9189,0,0,0,37057765,3,2,2,4,0,1,2,3,2,3,2,64.35,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11319,CAN,2020-09-04,5690609,133141,117755,9190,0,0,0,37057765,3,2,2,4,0,1,2,3,2,3,2,64.35,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11320,CAN,2020-09-05,5735811,133511,117968,9192,0,0,0,37057765,3,2,2,4,0,1,2,3,2,3,2,64.35,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11321,CAN,2020-09-06,5781027,133890,118192,9194,0,0,0,37057765,3,2,2,4,0,1,2,3,2,3,2,64.35,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11322,CAN,2020-09-07,5841880,134295,118386,9196,0,0,0,37057765,3,2,2,4,0,1,2,3,2,3,2,64.35,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11323,CAN,2020-09-08,5891121,135757,119420,9203,0,0,0,37057765,2,2,2,4,0,1,2,3,2,3,2,60.65,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11324,CAN,2020-09-09,5929848,136135,119789,9204,0,0,0,37057765,2,2,2,4,0,1,2,3,2,3,2,60.65,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11325,CAN,2020-09-10,5979566,136956,120848,9213,0,0,0,37057765,2,2,2,4,0,1,2,3,2,3,2,60.65,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11326,CAN,2020-09-11,6046330,137676,121537,9214,0,0,0,37057765,2,2,2,4,0,1,2,3,2,3,2,60.65,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11327,CAN,2020-09-12,6069252,138164,121944,9220,0,0,0,37057765,2,2,2,4,0,1,2,3,2,3,2,60.65,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11328,CAN,2020-09-13,6154468,138640,122266,9220,0,0,0,37057765,2,2,2,4,0,1,2,3,2,3,2,60.65,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11329,CAN,2020-09-14,6235465,140098,123120,9229,0,0,0,37057765,2,2,2,4,0,1,2,3,2,3,2,60.65,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
11330,CAN,2020-09-15,6292160,140900,123777,9239,0,0,0,37057765,2,2,2,4,0,1,2,3,2,3,2,60.65,CAN,CA,124.0,CAD,1,Canada,,,44.78404667,-82.50859333,,Canada,CA
